id	preprocessed_text	text	label
16345651	" <user> : $ fb what happened to all those shorting from $ <number> neg pumpers .... oh , you & # <number> ; re still here .	&quot;@gwenn_caliente: $FB what happened to all those shorting from $26 neg pumpers....oh, you&#39;re still here.	0
719869800726544384	alibaba invests in southeast asian retailer lazada . $ efut . $ efut	Alibaba invests in Southeast Asian retailer Lazada . $EFUT . $EFUT	1
710884563254435840	$ fb slipping	$FB slipping	0
27332781	$ nq glorious stuff  the selling days appear exhausted , back to btfd , old school stuff .... after <number> is <number> , then <number> , then <number> , <number> , etc .....	$NQ glorious stuff...the selling days appear exhausted, back to BTFD, old school stuff....after 7 is 7.20, then 8, then 9, 10, etc.....	1
719736621025726464	$ fb facebook is succeeding where google should have dominated <url>	$FB Facebook is succeeding where Google should have dominated https://t.co/tYn8xvAELf	1
5478087	double bottom with handle buy point of <number> $ wmt <url>	Double bottom with handle buy point of 56.49 $WMT http://chart.ly/ml857v3	1
5664221	rt <user> $ tlt still has a rising rsi & amp ; macd , all this bond buying is signaling some bad moves for the market . $ spy $ uup	RT @Cash_Cow $TLT still has a rising RSI &amp; MACD, all this bond buying is signaling some bad moves for the market. $SPY $UUP	0
6139409	$ cmg looks like longer term top building which may take some time but here and now a quickie short to fill at least <number> st gap <number> .	$CMG looks like longer term top building which may take some time but here and now a quickie short to fill at least 1st gap 313.82.	1
24985847	$ wwav unusual opening buyer <number> wwav jan <number> <number> calls $ <number> ask ise <number> : <number> : <number> iv = <number> % <number> - - <number> x usual	$WWAV UNUSUAL OPENING BUYER 8000 WWAV Jan15 35.0 Calls $1.45 ASK ISE 11:01:30 IV=30.2% +1.6 -- 14X USUAL	1
5613478	$ v is # <number> and $ ma is # <number> on the ibd <number> list . both look good to me	$V is #17 and $MA is #10 on the IBD50 list. Both look good to me	1
719900384291065856	money flow & stochastic dropping . itting resistance at the <number> - day downtrend . retest <number> - day ? . $ aapl	money flow & stochastic dropping . itting resistance at the 200-day downtrend . Retest 50-day? . $AAPL	0
719524069729656832	$ yhoo making new hod	$YHOO making new HOD	1
5984355	i - grid shows $ dia capped for the long term at range of <number> - <number> ; any rally beyond today & # <number> ; s levels or into this range leads to meltdown .	i-Grid shows $DIA capped for the long term at range of 123.40- 124.77;any rally beyond today&#39;s levels or into this range leads to meltdown.	0
5855847	$ ma <url> continues to consolidate base here	$MA http://stks.co/1CYN continues to consolidate / base here	1
23053491	<user> <user> $ aapl great company , data breakout from apple investor relations <url>	@Afortyyearold @bittercheaperfaster $AAPL great company, data breakout from apple investor relations http://stks.co/b0ZHB	1
710496429974888448	<number> best analyst rated stocks in last <number> hrs : $ orcl $ aapl $ cbs $ ino $ cpxx view all ratings here : <url>	5 Best Analyst Rated Stocks in Last 72hrs: $ORCL $AAPL $CBS $INO $CPXX View all ratings here: https://t.co/IRID6zd5gc	1
5866562	cover all @ <number> <number> $ spy	cover all @ 119 +.2 $SPY	1
7971502	$ aapl get ready for the <number> * flush *	$AAPL get ready for the 560 *flush*	0
7968482	<user> $ fb - thanks for some sanity amidst the cheerleading around this deal . can one of the cheerleaders show me actual valuation work ?	@TheAcsMan $FB - thanks for some sanity amidst the cheerleading around this deal. can ONE of the cheerleaders show me actual valuation work?	0
27488462	$ hov qq in case you have not noticed  short percent of float <number> %	$HOV QQ in case you have not noticed...Short Percent of Float 16.80%	0
12044101	$ tyc just about to break out to new highs , lots of technicals looking great right now .	$TYC just about to break out to new highs, lots of technicals looking great right now.	1
710492540529745920	long $ aapl	long $AAPL	1
32035784	<user> don & # <number> ; t limit yourself to $ ugaz $ <number> let it run . $ dgaz losing <number> there should stop it , theywe are buying $ ugaz <url>	@jssc Don&#39;t limit yourself to $UGAZ $4 let it run. $DGAZ losing 8.25 there should stop it, they/we are buying $UGAZ http://stks.co/q1NaT	1
12992578	$ app heading back down to that $ <number> region , really needs to hold the <number> & # <number> ; s . not sure where this goes from here without news 	$APP heading back down to that $2 region, really needs to hold the 2&#39;s. Not sure where this goes from here without news...	0
24972160	spy the bubble is in stock buy backs . $ spy	Spy the bubble is in stock buy backs . $SPY	0
709723193125175296	u . s . consumers keep cautious stance <url> premarket $ tgt $ wmt $ cost $ hd	U.S. consumers keep cautious stance https://t.co/A92GDndgX8 #premarket $TGT $WMT $COST $HD	0
9600757	$ nsm ascending base breakout starting to gain traction ; strong stock <url>	$NSM ascending base breakout starting to gain traction; strong stock http://stks.co/gBSH	1
6532308	$ aapl has gained an average of <number> % a week for the last nine years . $ $	$AAPL has gained an average of 0.9% a week for the last nine years. $$	1
710483460863991808	if you are laughing at $ amzn logistic provider ambitions you are a damn fool . not every idea $ amzn has is bad .	If you are laughing at $AMZN logistic provider ambitions you are a damn fool. Not every idea $AMZN has is bad.	1
7973423	<user> $ grpn short didnt work out , but it was only a small bet on some puts	@KlRBY $GRPN short didnt work out, but it was only a small bet on some puts	1
14422418	$ spy wouldn & # <number> ; t be surprised to see a green close	$SPY wouldn&#39;t be surprised to see a green close	1
13654154	$ aapl key is to breakout above <number> on solid volume or else it & # <number> ; s a no trade for now	$aapl key is to breakout above 460 on solid volume or else it&#39;s a no trade for now	1
37524115	$ ensg barry port unloaded $ <number> , <number> worth of the ensign group , inc . ( nasdaq : ensg ) shares <url>	$ENSG Barry Port Unloaded $16,673 Worth of The Ensign Group, Inc. (NASDAQ:ENSG) Shares http://stks.co/i2Rm4	0
11296514	$ aapl good time to buy . will the run come before earnings or after ?	$AAPL Good time to buy. Will the run come before earnings or after?	1
719644552047362048	weak outlook . $ smsi	weak outlook . $SMSI	0
5699115	loss of opportunity > loss of capital ( $ chk )	Loss of opportunity &gt; Loss of capital ($CHK)	0
9878433	$ aapl <number> gap filled	$AAPL 8/17 gap filled	1
11576301	$ amrn well i stand corrected cause that is an excellent factual bear argument . ha	$amrn well I stand corrected cause that is an excellent / factual bear argument. Ha	0
25095014	$ iwm relative weakness is pretty apparent but the short boat is getting full on this one . i prefer the boat closer to empty .	$IWM relative weakness is pretty apparent but the short boat is getting full on this one. I prefer the boat closer to empty.	0
15199192	$ mnkd not selling before cc .	$MNKD not selling before CC.	1
36653675	$ mnkd will get in on the next run up	$MNKD will get in on the next run up	1
710130465102012417	short . $ regn	SHORT . $REGN	0
719574679002882048	$ tsla recall model x <url>	$TSLA recall model X https://t.co/b7izYa4BuE	0
12708048	" <user> : $ bbry wkly , inverse head and shoulders forming , triggers over <number> , po at least <number> , watching <url>	&quot;@harmongreg: $BBRY wkly, Inverse Head and Shoulders forming, triggers over 18.50, PO at least 30.80, watching http://stks.co/iPVJ&quot;	1
719590458301632512	watching $ tsla w triple top forming .	Watching $TSLA W triple top forming.	1
719640388731068416	bullshit . $ tsla	Bullshit . $TSLA	0
5775720	$ $ stay long $ amzn for next <number> to <number> years .	$$ Stay long $AMZN for next 3 to 4 years.	1
719858558142062592	yesterday we had sold short $ <number> $ csco calls and that was a great call since we heard $ jnpr news . earnings will drive stock prices	yesterday we had sold short $27.5 $CSCO calls and that was a great call since we heard $JNPR news. Earnings will drive stock prices..	1
709483660232171520	$ pypl holding on this with no more buys . <url>	$PYPL Holding on this with no more buys. https://t.co/Nrg4Jt0BT8	1
36477978	$ free closed green ! ! ! ! bullish ! lol	$FREE CLOSED GREEN!!!! BULLISH! Lol	1
16063153	looks like $ gern is taking a small chill pill today .	Looks like $GERN is taking a small chill pill today.	0
25136062	$ camt looks like might break down . i & # <number> ; m out	$CAMT Looks like might break down. I&#39;m out	0
9353010	rt <user> $ aapl cult on stocktwits is actually disgusting . i want to karate chop themmy bat . s ready never bring a k - chop to bat fight !	RT @Vconomics $AAPL cult on stocktwits is actually disgusting. I want to karate chop them/My bat.s ready Never bring a k-chop to BAT Fight!	0
5884846	$ tif - is tiffany & # <number> ; s overvalued ? see f . a . s . t . graphs : <url>	$TIF - Is Tiffany&#39;s overvalued? See F.A.S.T. Graphs: http://stks.co/1F2u	0
719500715463458816	$ ctrp <url> $ <number> breakout should be confirmed with wm % r stochastic upturn <url> <url>	$CTRP https://t.co/MvviVQUIx0 $46 Breakout Should be Confirmed with Wm%R Stochastic Upturn https://t.co/tnU9yRsbNU https://t.co/pS7y56bhET	1
719560961879728128	why alphabet inc was just upgraded to buy <url> $ googl	Why Alphabet Inc was just upgraded to buy https://t.co/dEVnLKhqtZ $GOOGL	1
10524642	$ hznp havent seen vol like this since the runup . lets see one more dip to <number> x	$HZNP havent seen vol like this since the runup. lets see one more dip to 2.0x	0
6663729	rt <user> shorts breakin flag in $ onty holding	RT @highgrowthfinancial shorts breakin flag in $ONTY holding	1
719855932059074560	$ isrg pt raised to $ <number> from $ <number> at leerink - keeps outperform rated	$ISRG PT raised to $700 from $640 at Leerink - keeps Outperform rated	1
5631705	$ rdc rowan expands share repurchase program to $ <number> million	$RDC Rowan Expands Share Repurchase Program to $150 million	1
11981211	austrians , earmuffs ! ok , for everyone else - <number> reasons not to buy gold <url> by <user> $ gld	Austrians, EARMUFFS! Ok, for everyone else - 5 Reasons Not to Buy Gold http://stks.co/hLbg by @mktwhulbert $GLD	0
11964100	" <user> : " <user> : $ znga shorts are getting nervous " "	&quot;@IfHeDiesHeDies: &quot;@Bullhorn334: $ZNGA shorts are getting nervous&quot;&quot;	1
23731009	so happy i had $ gern on watch for everyone on tuesday night for a serious breakout  already got <number> emails from people who got in  booyah	So happy I had $GERN on watch for everyone on Tuesday night for a serious breakout...already got 5 emails from people who got in...booyah	1
25333030	$ kep breaking out when the market pulls back <url>	$KEP breaking out when the market pulls back http://stks.co/r0cet	1
719571599154917376	$ tsla recall . after i cover my short . . that sounds about right . $ tsla	$TSLA recall . after I cover my short. . that sounds about right . $TSLA	0
8961086	no one routing trades through knight capital . receivable going to zero . $ kcg	No one routing trades through Knight Capital. Receivable going to zero. $KCG	0
5917844	$ cat holding up nicely today	$CAT holding up nicely today	1
33361082	<user> <user> <user> idk but $ nsph seems to be getting a lot of hype . i all mine is tied into sgnl and oncy for now . gl	@PhamsterZzzzzzzzz @EpicDynami @russdorff idk but $NSPH seems to be getting a lot of hype. I all mine is tied into SGNL and ONCY for now. GL	1
11661340	$ qcor reviewing nflx and gmcr & # <number> ; s massive recent recovery toward new highs should give the real shareholders encouragement on questcor .	$QCOR reviewing NFLX and GMCR&#39;s massive recent recovery toward new highs should give the real shareholders encouragement on questcor.	1
23799413	$ athn seems like a good short setup . stop above the <number> day . no position .	$ATHN Seems like a good short setup. Stop above the 50 day. No position.	0
708501595718160384	jim cramer : cisco - synata deal is a game - changer $ csco <url> via thestreet	Jim Cramer: Cisco-Synata deal is a game-changer $CSCO https://t.co/avyq2SwUTB via thestreet	1
6427709	add to $ ocz here	Add to $OCZ here	1
7452091	$ rimm take it while you can .	$RIMM Take it while you can.	1
29326889	$ ino money flow positive $ <number> m	$INO Money flow positive $1M	1
719646699178725376	$ jd down <number> % in after - hour market . anyone care to explain why ?	$JD down 20% in after-hour market. anyone care to explain why?	0
15928669	amex movers + nhs $ frs restaurants <number> <number> % nh w bigboy div , $ tplm triangle petroleum <number> <number> % <number> m expanding caliber <url>	#AMEX Movers +NHs $FRS #Restaurants 24.75+9% NH w #BigBoy div, $TPLM Triangle #Petroleum 9.80+3% 2M Expanding Caliber http://stks.co/ejOe	1
719504049087717376	. <user> ' s peachy prospects : why the iphone maker is worth $ <number> a share <url> $ aapl <url>	.@Apple's peachy prospects: Why the #iPhone maker is worth $150 a share https://t.co/ogJdI7sjFy $AAPL https://t.co/5xSZzccFbG	1
5713736	bot $ gmcr <number> nov call . $ gmcr	Bot $GMCR 75 Nov Call . $GMCR	1
719532032305573888	our updated core <number> portfolio . $ tsla	Our updated #core4 portfolio . $TSLA	1
709458686435942401	analysts impressed with progress at tesla's flagship factory ; co spent $ <number> b on upgrades in ' <number> <url> by <user> $ tsla	Analysts impressed with progress at Tesla's flagship factory; co spent $1.6B on upgrades in '15 https://t.co/SABxCSn8cd by @tsrandall $TSLA	1
719562138910482432	$ endp being sued by ftc ..... nobody will buy them with that hanging over their heads	$ENDP being sued by FTC.....nobody will buy them with that hanging over their heads	0
719528014334308352	$ nugt fucking beast mode , kicking shirts in the nugt pouch . $ nugt	$NUGT fucking beast mode, kicking shirts in the NUGT pouch . $NUGT	1
16072337	$ crus upgraded to a buy by alpha street research	$CRUS Upgraded to a buy by Alpha Street Research	1
13451804	$ zc_f one thing you can & # <number> ; t short here is $ dba food . its barely getting warm in chicago , and it looks like drought conditions in soil already	$ZC_F One thing you can&#39;t short here is $DBA food. Its barely getting warm in chicago, and it looks like drought conditions in soil already	0
5425384	$ goog - running again	$GOOG - running again	1
711252950337753088	will amazon's massive logistics capex result in missed earnings for the quarter ? <url> $ amzn	Will Amazon's massive logistics capex result in missed earnings for the quarter? https://t.co/CVVzjyD4Qa $AMZN	0
11570386	" <user> : $ vrx - another quiet week , possible stalling action on thursday . need to see more volume <url>	&quot;@TheAnt: $VRX - Another quiet week, possible stalling action on Thursday. Need to see more volume http://stks.co/q0Kj&quot;	1
10752226	$ aapl short some <number>	$AAPL short some 592.49	0
708392446166765568	liberty global . cable tvbroadband . mid - single digits ebitda growth , > <number> % fcf yield , with all fcf used for buybacks . $ lbtya	Liberty Global. Cable TV/broadband. Mid-single digits EBITDA growth, &gt;10% FCF yield, with all FCF used for buybacks. $LBTYA	1
17434506	" <user> : $ fb if $ fb will close below <number> monday will be freewater fall " i like white water rafting :)	&quot;@raymiller777: $FB if $FB will close below 49...monday will be freewater fall&quot; I like white water rafting :)	0
